id,address,latitude,longitude
30524,"Шахунская улица, дом 1",56.251511,43.984337
30525,"Шахунская улица, дом 2",56.251495,43.984894
30526,"Шахунская улица, дом 2А",56.251389,43.984821
30527,"Шахунская улица, дом 3",56.251717,43.984337
30528,"Шахунская улица, дом 4",56.251694,43.984886
30529,"Шахунская улица, дом 6",56.252048,43.985092
30530,"Шахунская улица, дом 7",56.252098,43.984463
30531,"Шахунская улица, дом 8",56.252296,43.985092
30532,"Шахунская улица, дом 9",56.252438,43.984516
30533,"Шахунская улица, дом 9А",56.252590,43.984589
30534,"Шахунская улица, дом 10",56.252541,43.985218
30535,"Шахунская улица, дом 11",56.252861,43.984642
30536,"Шахунская улица, дом 12",56.252892,43.985317
30537,"Шахунская улица, дом 13",56.253056,43.984661
30538,"Чернопрудский переулок, дом 1",56.323238,44.005779
30539,"Чернопрудский переулок, дом 2",56.323051,44.006966
30540,"Чернопрудский переулок, дом 4",56.322933,44.005943
30541,"улица Углова, дом 1",56.265808,43.978497
30542,"улица Углова, дом 1А",56.265511,43.978344
30543,"улица Углова, дом 1В",56.265198,43.978893
30544,"улица Углова, дом 1Г",56.265125,43.979477
30545,"улица Углова, дом 2",56.265743,43.979385
30546,"улица Углова, дом 2А",56.265469,43.979324
30547,"улица Углова, дом 3",56.265713,43.980087
30548,"улица Углова, дом 4",56.265720,43.980797
30549,"улица Углова, дом 5",56.265759,43.981560
30550,"улица Углова, дом 5А",56.265877,43.982189
30551,"улица Углова, дом 6",56.265244,43.980015
30552,"Усадебная улица, дом 1",56.217781,43.745430
30553,"Усадебная улица, дом 2А",56.217033,43.745132
30554,"Усадебная улица, дом 3",56.217861,43.745880
30555,"Усадебная улица, дом 4",56.217232,43.745663
30556,"Усадебная улица, дом 4А",56.217136,43.745384
30557,"Усадебная улица, дом 5",56.217972,43.746273
30558,"Усадебная улица, дом 6",56.217354,43.745907
30559,"Усадебная улица, дом 7",56.218109,43.746391
30560,"Усадебная улица, дом 8",56.217468,43.746132
30561,"Усадебная улица, дом 9",56.218197,43.746597
30562,"Усадебная улица, дом 10",56.217571,43.746346
30563,"Усадебная улица, дом 11",56.218334,43.746876
30564,"Усадебная улица, дом 12",56.217682,43.746578
30565,"Усадебная улица, дом 13",56.218430,43.747040
30566,"Усадебная улица, дом 14",56.217785,43.746788
30567,"Усадебная улица, дом 15",56.218742,43.747192
30568,"Усадебная улица, дом 16",56.217865,43.747082
30569,"Усадебная улица, дом 18",56.218006,43.747265
30570,"Усадебная улица, дом 20",56.218140,43.747540
30571,"Усадебная улица, дом 22",56.218269,43.747765
30572,"Усадебная улица, дом 24",56.218380,43.748009
30573,"Чернораменская улица, дом 2",56.333080,43.913700
30574,"Чистопольская улица, дом 1",56.220497,43.953644
30575,"Чистопольская улица, дом 2",56.220287,43.954342
30576,"Чистопольская улица, дом 3",56.220638,43.953876
30577,"Чистопольская улица, дом 5",56.220734,43.954216
30578,"Чистопольская улица, дом 5А",56.220203,43.955311
30579,"Чистопольская улица, дом 7",56.220413,43.955662
30580,"Чистопольская улица, дом 7А",56.220234,43.953686
30581,"Чистопольская улица, дом 9",56.220547,43.955986
30582,"Чистопольская улица, дом 9А",56.221050,43.955051
30583,"Чистопольская улица, дом 11",56.221165,43.955376
30584,"Чистопольская улица, дом 11Б",56.220413,43.956642
30585,"Чистопольская улица, дом 12",56.220894,43.955959
30586,"Чистопольская улица, дом 13",56.221664,43.956398
30587,"Чистопольская улица, дом 15",56.221001,43.957253
30588,"Чистопольская улица, дом 16А",56.221363,43.956676
30589,"Чистопольская улица, дом 17",56.221153,43.957485
30590,"Чистопольская улица, дом 18",56.222034,43.958195
30591,"Чистопольская улица, дом 19",56.221310,43.957729
30592,"Чистопольская улица, дом 21",56.221458,43.957996
30593,"Чистопольская улица, дом 22",56.221733,43.957630
30594,"Чистопольская улица, дом 23А",56.223042,43.958916
30595,"Чистопольская улица, дом 31",56.222176,43.959335
30596,"Чистопольская улица, дом 32",56.223186,43.960297
30597,"Чистопольская улица, дом 33",56.222305,43.959660
30598,"Чистопольская улица, дом 36",56.222610,43.959255
30599,"Сергиевская улица, дом 1",56.323730,43.993313
30600,"Сергиевская улица, дом 1А",56.324036,43.993202
30601,"Сергиевская улица, дом 8",56.323349,43.992924
30602,"Сергиевская улица, дом 10/42",56.323193,43.991737
30603,"Сергиевская улица, дом 11",56.323627,43.991703
30604,"Сергиевская улица, дом 12",56.323227,43.990211
30605,"Сергиевская улица, дом 12А",56.323051,43.990204
30606,"Сергиевская улица, дом 12В",56.323048,43.990498
30607,"Сергиевская улица, дом 12Д",56.323124,43.989609
30608,"Сергиевская улица, дом 13",56.323544,43.990723
30609,"Сергиевская улица, дом 13А",56.323532,43.990330
30610,"Сергиевская улица, дом 14",56.323158,43.988811
30611,"Сергиевская улица, дом 14А",56.322727,43.988773
30612,"Сергиевская улица, дом 14А1",56.322575,43.989288
30613,"Сергиевская улица, дом 15",56.323513,43.990040
30614,"Сергиевская улица, дом 15Б",56.323673,43.990303
30615,"Сергиевская улица, дом 16",56.323139,43.988388
30616,"Сергиевская улица, дом 17",56.323437,43.989304
30617,"Сергиевская улица, дом 17А",56.323650,43.989620
30618,"Сергиевская улица, дом 18",56.323105,43.987957
30619,"Сергиевская улица, дом 18Б",56.322823,43.987686
30620,"Сергиевская улица, дом 18Д",56.322605,43.987659
30621,"Сергиевская улица, дом 19",56.323475,43.989090
30622,"Сергиевская улица, дом 20",56.323074,43.987400
30623,"Сергиевская улица, дом 21",56.324146,43.988289
30624,"Сергиевская улица, дом 21А",56.323776,43.989105
30625,"Сергиевская улица, дом 22",56.323082,43.986870
30626,"Сергиевская улица, дом 23",56.323414,43.988274
30627,"Сергиевская улица, дом 24",56.323059,43.986313
30628,"Сергиевская улица, дом 25",56.323689,43.987347
30629,"Сергиевская улица, дом 25А",56.323380,43.987202
30630,"Травяная улица, дом 2",56.345303,43.825012
30631,"Травяная улица, дом 3",56.345448,43.825451
30632,"Травяная улица, дом 4",56.345131,43.825146
30633,"Травяная улица, дом 5",56.345280,43.825550
30634,"Травяная улица, дом 6",56.343746,43.823242
30635,"Травяная улица, дом 6А",56.342880,43.823502
30636,"Травяная улица, дом 11",56.344444,43.826511
